400	2.25555840000028E-006 0.25 Wavelenght(nm) [W/m**2/str/nm]/SAND-3 integration_time(s)
405	1.99066967979057E-006
410	1.77032189209187E-006
415	1.5886112752694E-006
420	1.44021286665758E-006
425	1.320342956208E-006
430	1.22472276411979E-006
435	1.14954334235363E-006
440	1.09143170006951E-006
445	1.04741815302816E-006
450	1.01490489688261E-006
455	9.91635804377346E-007
460	9.75667446578323E-007
465	9.65341337851988E-007
470	9.592574049934E-007
475	9.56248680035856E-007
480	9.553572171831E-007
485	9.55811233572905E-007
490	0.000000957
495	9.58470799515597E-007
500	9.59875000004123E-007
505	0.000000961
510	9.61659272593393E-007
515	9.61832016696702E-007
520	9.61497172380799E-007
525	9.60696199564949E-007
530	9.59506064792531E-007
535	0.000000958
540	9.56381212976858E-007
545	9.54688502242257E-007
550	9.53075521877966E-007
555	9.5166195081221E-007
560	9.50557613668343E-007
565	9.49859204537034E-007
570	9.49648234323079E-007
575	0.00000095
580	9.50934991461421E-007
585	9.5251848777813E-007
590	9.54765423503284E-007
595	9.57693444213724E-007
600	9.61318400013664E-007
605	9.65660860408404E-007
610	9.70753853298673E-007
615	9.76651827874417E-007
620	9.83440841328259E-007
625	9.91249969493555E-007
630	1.00026394166206E-006
635	1.0107369990079E-006
640	0.000001023
645	1.0375166121946E-006
650	1.05482107188443E-006
655	1.07561670899779E-006
660	1.1007560399897E-006
665	1.13126994698461E-006
670	1.16839010386692E-006
675	1.21357262614953E-006
680	1.26852294491872E-006
685	1.33522190473231E-006
690	0.000001416
695	1.51333134667392E-006
700	1.63033260002464E-006
705	1.77032479983623E-006
710	1.93710016220539E-006
715	2.13490860584073E-006
720	2.36849241746703E-006
725	2.64312214098492E-006
730	2.96463369073297E-006
